"TOA5","CR200 Series","CR200X","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_1"
"TIMESTAMP","RECORD","VWC_3_Avg","EC_3_Avg","Temp_3_Avg"
"2018-01-24 16:00:00",1295,0.4894,0.4022,16.81917
"2018-01-24 17:00:00",1296,0.4894,0.40245,16.85027
"2018-01-24 18:00:00",1297,0.4894,0.4026833,16.88407
"2018-01-24 19:00:00",1298,0.4894,0.4033667,16.88452
"2018-01-24 20:00:00",1299,0.4894,0.4034166,16.86348
"2018-01-24 21:00:00",1300,0.4894,0.4033667,16.8411
"2018-01-24 22:00:00",1301,0.4894,0.4036,16.81553
"2018-01-24 23:00:00",1302,0.4894,0.4034833,16.80637
"2018-01-25 00:00:00",1303,0.4894,0.4035,16.78353
"2018-01-25 01:00:00",1304,0.4894,0.4037333,16.7529
"2018-01-25 02:00:00",1305,0.4894,0.4031167,16.72822
"2018-01-25 03:00:00",1306,0.4894,0.4039333,16.69665
"2018-01-25 04:00:00",1307,0.4894,0.4034833,16.67013
"2018-01-25 05:00:00",1308,0.4894,0.40295,16.6418
"2018-01-25 06:00:00",1309,0.4894,0.4029666,16.6217
"2018-01-25 07:00:00",1310,0.4892667,0.4029167,16.5842
"2018-01-25 08:00:00",1311,0.489,0.4028333,16.58422
"2018-01-25 09:00:00",1312,0.489,0.40265,16.59288
"2018-01-25 10:00:00",1313,0.489,0.4029333,16.62718
"2018-01-25 11:00:00",1314,0.489,0.4024333,16.66053
"2018-01-25 12:00:00",1315,0.489,0.4025,16.70078
"2018-01-25 13:00:00",1316,0.489,0.4025833,16.71448
"2018-01-25 14:00:00",1317,0.489,0.4023833,16.7296
"2018-01-25 15:00:00",1318,0.489,0.4031167,16.75657
"2018-01-25 16:00:00",1319,0.489,0.4024833,16.78305
"2018-01-25 17:00:00",1320,0.489,0.403,16.80043
"2018-01-25 18:00:00",1321,0.489,0.40285,16.8128
"2018-01-25 19:00:00",1322,0.489,0.4034,16.82053
"2018-01-25 20:00:00",1323,0.489,0.4037167,16.81367
"2018-01-25 21:00:00",1324,0.489,0.40405,16.80227
"2018-01-25 22:00:00",1325,0.489,0.4037167,16.7817
"2018-01-25 23:00:00",1326,0.489,0.4042833,16.76523
"2018-01-26 00:00:00",1327,0.489,0.4040333,16.75883
"2018-01-26 01:00:00",1328,0.489,0.4041667,16.74512
"2018-01-26 02:00:00",1329,0.489,0.40395,16.7305
"2018-01-26 03:00:00",1330,0.489,0.4041667,16.71315
"2018-01-26 04:00:00",1331,0.489,0.4044833,16.68797
"2018-01-26 05:00:00",1332,0.489,0.4042333,16.66969
"2018-01-26 06:00:00",1333,0.4886,0.4037,16.6409
"2018-01-26 07:00:00",1334,0.4886,0.4040833,16.62168
"2018-01-26 08:00:00",1335,0.4886,0.4036167,16.6217
"2018-01-26 09:00:00",1336,0.4886,0.4041333,16.62398
"2018-01-26 10:00:00",1337,0.4886,0.4034833,16.64588
"2018-01-26 11:00:00",1338,0.4886,0.4037667,16.67245
"2018-01-26 12:00:00",1339,0.4886,0.4033667,16.69118
"2018-01-26 13:00:00",1340,0.4886,0.4034333,16.69622
"2018-01-26 14:00:00",1341,0.4886,0.40325,16.7035
"2018-01-26 15:00:00",1342,0.4886,0.4037167,16.7177
"2018-01-26 16:00:00",1343,0.4886,0.4035167,16.7305
"2018-01-26 17:00:00",1344,0.4886,0.4031167,16.75793
"2018-01-26 18:00:00",1345,0.4886,0.4040166,16.78625
"2018-01-26 19:00:00",1346,0.4886,0.4034834,16.7995
"2018-01-26 20:00:00",1347,0.4886,0.4038167,16.7762
"2018-01-26 21:00:00",1348,0.4886,0.4044333,16.74103
"2018-01-26 22:00:00",1349,0.4884333,0.40415,16.7314
"2018-01-26 23:00:00",1350,0.4881,0.4047167,16.7113
"2018-01-27 00:00:00",1351,0.4881,0.4042667,16.68842
"2018-01-27 01:00:00",1352,0.4881,0.4044833,16.67335
"2018-01-27 02:00:00",1353,0.4881,0.4041833,16.6432
"2018-01-27 03:00:00",1354,0.4881,0.4042333,16.61348
"2018-01-27 04:00:00",1355,0.4881,0.4039834,16.5865
"2018-01-27 05:00:00",1356,0.4881,0.4039833,16.56042
"2018-01-27 06:00:00",1357,0.4881,0.4036,16.56088
"2018-01-27 07:00:00",1358,0.4881,0.40395,16.57733
"2018-01-27 08:00:00",1359,0.4881,0.4038833,16.60342
"2018-01-27 09:00:00",1360,0.4881,0.4038334,16.62077
"2018-01-27 10:00:00",1361,0.4881,0.40385,16.6505
"2018-01-27 11:00:00",1362,0.4881,0.40375,16.67838
"2018-01-27 12:00:00",1363,0.4881,0.40445,16.69712
"2018-01-27 13:00:00",1364,0.4881,0.4039,16.71953
"2018-01-27 14:00:00",1365,0.4881,0.4043666,16.7369
"2018-01-27 15:00:00",1366,0.4881,0.4049,16.75288
"2018-01-27 16:00:00",1367,0.4881,0.4048834,16.77665
"2018-01-27 17:00:00",1368,0.4881,0.4045333,16.79815
"2018-01-27 18:00:00",1369,0.4881,0.4048667,16.81368
"2018-01-27 19:00:00",1370,0.4881,0.4049834,16.83288
"2018-01-27 20:00:00",1371,0.4881,0.40545,16.84842
"2018-01-27 21:00:00",1372,0.4881,0.4057333,16.874
"2018-01-27 22:00:00",1373,0.4881,0.4058167,16.88953
"2018-01-27 23:00:00",1374,0.4877667,0.4058167,16.91193
"2018-01-28 00:00:00",1375,0.4877,0.4067833,16.91193
"2018-01-28 01:00:00",1376,0.4877667,0.40625,16.91968
"2018-01-28 02:00:00",1377,0.4877,0.4067833,16.94163
"2018-01-28 03:00:00",1378,0.4877,0.40735,16.94938
"2018-01-28 04:00:00",1379,0.4877,0.4075,16.96082
"2018-01-28 05:00:00",1380,0.4877,0.4080167,16.99188
"2018-01-28 06:00:00",1381,0.4877,0.4073333,17.02017
"2018-01-28 07:00:00",1382,0.4877,0.4074167,17.0435
"2018-01-28 08:00:00",1383,0.4877,0.4081833,17.06678
"2018-01-28 09:00:00",1384,0.4877,0.40825,17.0773
"2018-01-28 10:00:00",1385,0.4877,0.4084333,17.0983
"2018-01-28 11:00:00",1386,0.4877,0.4090834,17.11838
"2018-01-28 12:00:00",1387,0.4877,0.4089167,17.13895
"2018-01-28 13:00:00",1388,0.4877,0.4091667,17.15445
"2018-01-28 14:00:00",1389,0.4877,0.4101334,17.17137
"2018-01-28 15:00:00",1390,0.4877,0.40985,17.18917
"2018-01-28 16:00:00",1391,0.4877,0.4099,17.19697
"2018-01-28 17:00:00",1392,0.4877,0.4103,17.21567
"2018-01-28 18:00:00",1393,0.4877,0.4104667,17.23072
"2018-01-28 19:00:00",1394,0.4877,0.4105833,17.24855
"2018-01-28 20:00:00",1395,0.4877,0.4109666,17.25537
"2018-01-28 21:00:00",1396,0.4877,0.4113667,17.27047
"2018-01-28 22:00:00",1397,0.4877,0.4114833,17.29055
"2018-01-28 23:00:00",1398,0.4877,0.4116167,17.28782
"2018-01-29 00:00:00",1399,0.4877,0.412,17.307
"2018-01-29 01:00:00",1400,0.4877,0.4118667,17.32477
"2018-01-29 02:00:00",1401,0.4877,0.4122666,17.32935
"2018-01-29 03:00:00",1402,0.4877,0.4127667,17.34078
"2018-01-29 04:00:00",1403,0.4877,0.4127,17.34897
"2018-01-29 05:00:00",1404,0.4877,0.4128334,17.35903
"2018-01-29 06:00:00",1405,0.4877,0.4130167,17.36815
"2018-01-29 07:00:00",1406,0.4877,0.4130333,17.38003
"2018-01-29 08:00:00",1407,0.4877,0.4132167,17.39738
"2018-01-29 09:00:00",1408,0.4877,0.4131334,17.40652
"2018-01-29 10:00:00",1409,0.4877,0.4133,17.42155
"2018-01-29 11:00:00",1410,0.4877,0.4136333,17.44483
"2018-01-29 12:00:00",1411,0.4877,0.4136167,17.4421
"2018-01-29 13:00:00",1412,0.4877,0.4138833,17.38048
"2018-01-29 14:00:00",1413,0.4877,0.4137167,17.42932
"2018-01-29 15:00:00",1414,0.4877,0.4139,17.53655
"2018-01-29 16:00:00",1415,0.4877,0.4142166,17.56487
"2018-01-29 17:00:00",1416,0.4877,0.4139333,17.60048
"2018-01-29 18:00:00",1417,0.4877,0.41435,17.6333
"2018-01-29 19:00:00",1418,0.4877,0.4149333,17.64427
"2018-01-29 20:00:00",1419,0.4877,0.4151333,17.6178
"2018-01-29 21:00:00",1420,0.4877,0.41565,17.59135
"2018-01-29 22:00:00",1421,0.4877,0.4157666,17.55849
"2018-01-29 23:00:00",1422,0.4877,0.41575,17.54478
"2018-01-30 00:00:00",1423,0.4877,0.41575,17.5334
"2018-01-30 01:00:00",1424,0.4877,0.4157833,17.5028
"2018-01-30 02:00:00",1425,0.48755,0.4161667,17.46447
"2018-01-30 03:00:00",1426,0.48725,0.41575,17.44393
"2018-01-30 04:00:00",1427,0.4872167,0.4157167,17.4065
"2018-01-30 05:00:00",1428,0.4872667,0.4155333,17.3686
"2018-01-30 06:00:00",1429,0.48725,0.4152666,17.32022
"2018-01-30 07:00:00",1430,0.4872833,0.4148333,17.27273
"2018-01-30 08:00:00",1431,0.4873,0.4144833,17.25035
"2018-01-30 09:00:00",1432,0.4873,0.4140667,17.25037
"2018-01-30 10:00:00",1433,0.4868,0.4144,17.24578
"2018-01-30 11:00:00",1434,0.4868,0.4135,17.23622
"2018-01-30 12:00:00",1435,0.4868,0.4135,17.23665
"2018-01-30 13:00:00",1436,0.4868,0.4131334,17.26817
"2018-01-30 14:00:00",1437,0.4868,0.4127333,17.291
"2018-01-30 15:00:00",1438,0.4868,0.4124667,17.33938
"2018-01-30 16:00:00",1439,0.4868,0.413,17.36723
"2018-01-30 17:00:00",1440,0.4866,0.4128834,17.40972
"2018-01-30 18:00:00",1441,0.4864,0.4135,17.39465
"2018-01-30 19:00:00",1442,0.4864,0.4137833,17.35217
"2018-01-30 20:00:00",1443,0.4864,0.4139167,17.31383
"2018-01-30 21:00:00",1444,0.4864,0.4139667,17.26953
"2018-01-30 22:00:00",1445,0.4864,0.4137833,17.22345
"2018-01-30 23:00:00",1446,0.4864,0.4138667,17.19605
"2018-01-31 00:00:00",1447,0.4864,0.4141333,17.1709
"2018-01-31 01:00:00",1448,0.4864,0.41435,17.1481
"2018-01-31 02:00:00",1449,0.4864,0.4137,17.12116
"2018-01-31 03:00:00",1450,0.4864,0.4135333,17.09285
"2018-01-31 04:00:00",1451,0.4864,0.4130166,17.04485
"2018-01-31 05:00:00",1452,0.4862667,0.4132333,17.01972
"2018-01-31 06:00:00",1453,0.486,0.4129167,16.98273
"2018-01-31 07:00:00",1454,0.486,0.4128333,16.96037
"2018-01-31 08:00:00",1455,0.486,0.4122167,16.95077
"2018-01-31 09:00:00",1456,0.486,0.4123167,16.94802
"2018-01-31 10:00:00",1457,0.486,0.41265,16.97637
"2018-01-31 11:00:00",1458,0.486,0.4119667,16.98275
"2018-01-31 12:00:00",1459,0.486,0.4117,17.01518
"2018-01-31 13:00:00",1460,0.486,0.4115833,17.06542
"2018-01-31 14:00:00",1461,0.486,0.4118834,17.07502
"2018-01-31 15:00:00",1462,0.48575,0.41205,17.07638
"2018-01-31 16:00:00",1463,0.4855,0.4118834,17.07363
"2018-01-31 17:00:00",1464,0.4855,0.4117333,17.0869
"2018-01-31 18:00:00",1465,0.4855,0.4113667,17.09098
"2018-01-31 19:00:00",1466,0.4855,0.4119833,17.03345
"2018-01-31 20:00:00",1467,0.4855,0.4119833,16.92835
"2018-01-31 21:00:00",1468,0.4855,0.4112333,16.81505
"2018-01-31 22:00:00",1469,0.4855,0.4112333,16.73233
"2018-01-31 23:00:00",1470,0.4851,0.4106667,16.63038
"2018-02-01 00:00:00",1471,0.4851,0.4098667,16.53023
"2018-02-01 01:00:00",1472,0.4851,0.4091667,16.41957
"2018-02-01 02:00:00",1473,0.4849,0.4083166,16.3015
"2018-02-01 03:00:00",1474,0.4847,0.4079,16.22185
"2018-02-01 04:00:00",1475,0.4847,0.4063667,16.15638
"2018-02-01 05:00:00",1476,0.4847,0.40585,16.19803
"2018-02-01 06:00:00",1477,0.4843667,0.4052333,16.24428
"2018-02-01 07:00:00",1478,0.4843,0.4047834,16.2667
"2018-02-01 08:00:00",1479,0.4843,0.4042333,16.26305
"2018-02-01 09:00:00",1480,0.4843,0.4043333,16.25983
"2018-02-01 10:00:00",1481,0.4843,0.4043167,16.26122
"2018-02-01 11:00:00",1482,0.4842167,0.4045667,16.23285
"2018-02-01 12:00:00",1483,0.4838,0.4036833,16.23605
"2018-02-01 13:00:00",1484,0.4838,0.4037833,16.20493
"2018-02-01 14:00:00",1485,0.4838,0.40385,16.24153
"2018-02-01 15:00:00",1486,0.4838,0.4032333,16.27997
"2018-02-01 16:00:00",1487,0.4838,0.4039,16.2896
"2018-02-01 17:00:00",1488,0.4838,0.4040667,16.31063
"2018-02-01 18:00:00",1489,0.4838,0.4042667,16.31157
"2018-02-01 19:00:00",1490,0.4838,0.4047,16.3161
"2018-02-01 20:00:00",1491,0.4838,0.40465,16.2896
"2018-02-01 21:00:00",1492,0.4838,0.4046667,16.26487
"2018-02-01 22:00:00",1493,0.4838,0.4051167,16.2191
"2018-02-01 23:00:00",1494,0.4834666,0.4046333,16.17838
"2018-02-02 00:00:00",1495,0.4834,0.40425,16.14357
"2018-02-02 01:00:00",1496,0.4834,0.4039834,16.11382
"2018-02-02 02:00:00",1497,0.4834,0.4042667,16.14083
"2018-02-02 03:00:00",1498,0.4834,0.4041833,16.16233
"2018-02-02 04:00:00",1499,0.4834,0.4043167,16.16555
"2018-02-02 05:00:00",1500,0.4834,0.4047166,16.1834
"2018-02-02 06:00:00",1501,0.4834,0.40415,16.21727
"2018-02-02 07:00:00",1502,0.4834,0.4039,16.23833
"2018-02-02 08:00:00",1503,0.4834,0.4043833,16.23513
"2018-02-02 09:00:00",1504,0.4834,0.4043167,16.23514
"2018-02-02 10:00:00",1505,0.4834,0.4040667,16.23605
"2018-02-02 11:00:00",1506,0.4832,0.4041833,16.25527
"2018-02-02 12:00:00",1507,0.483,0.4047333,16.2699
"2018-02-02 13:00:00",1508,0.483,0.4044,16.27815
"2018-02-02 14:00:00",1509,0.483,0.4047167,16.26352
"2018-02-02 15:00:00",1510,0.483,0.4047666,16.2754
"2018-02-02 16:00:00",1511,0.483,0.4046834,16.27814
"2018-02-02 17:00:00",1512,0.483,0.4052167,16.28318
"2018-02-02 18:00:00",1513,0.483,0.4046833,16.30697
"2018-02-02 19:00:00",1514,0.483,0.4049,16.31385
"2018-02-02 20:00:00",1515,0.483,0.4050667,16.28868
"2018-02-02 21:00:00",1516,0.483,0.4050167,16.25802
"2018-02-02 22:00:00",1517,0.483,0.4057167,16.22138
"2018-02-02 23:00:00",1518,0.483,0.4052167,16.19302
"2018-02-03 00:00:00",1519,0.4829167,0.4048833,16.1871
"2018-02-03 01:00:00",1520,0.4825,0.40445,16.1999
"2018-02-03 02:00:00",1521,0.4825,0.4048167,16.21635
"2018-02-03 03:00:00",1522,0.4825,0.40455,16.22553
"2018-02-03 04:00:00",1523,0.4825,0.4046,16.23742
"2018-02-03 05:00:00",1524,0.4825,0.4046166,16.23925
"2018-02-03 06:00:00",1525,0.4825,0.40475,16.25113
"2018-02-03 07:00:00",1526,0.4825,0.4049667,16.2754
"2018-02-03 08:00:00",1527,0.4825,0.4046667,16.27998
"2018-02-03 09:00:00",1528,0.4825,0.4047667,16.28913
"2018-02-03 10:00:00",1529,0.4825,0.4049333,16.30103
"2018-02-03 11:00:00",1530,0.4825,0.4051667,16.29325
"2018-02-03 12:00:00",1531,0.4825,0.4055167,16.30878
"2018-02-03 13:00:00",1532,0.4823667,0.4055667,16.32253
"2018-02-03 14:00:00",1533,0.4821,0.4060333,16.34817
"2018-02-03 15:00:00",1534,0.4821,0.4052,16.37288
"2018-02-03 16:00:00",1535,0.4821,0.4057333,16.39848
"2018-02-03 17:00:00",1536,0.4821,0.4060667,16.40858
"2018-02-03 18:00:00",1537,0.4821,0.4063667,16.42825
"2018-02-03 19:00:00",1538,0.4821,0.40665,16.4447
"2018-02-03 20:00:00",1539,0.4821,0.4066,16.46298
"2018-02-03 21:00:00",1540,0.4821,0.4061333,16.47443
"2018-02-03 22:00:00",1541,0.4821,0.40705,16.479
"2018-02-03 23:00:00",1542,0.4821,0.40715,16.48447
"2018-02-04 00:00:00",1543,0.4821,0.40715,16.50555
"2018-02-04 01:00:00",1544,0.4821,0.4073167,16.52522
"2018-02-04 02:00:00",1545,0.4821,0.4077667,16.55128
"2018-02-04 03:00:00",1546,0.4821,0.4074,16.55675
"2018-02-04 04:00:00",1547,0.4821,0.4077167,16.57505
"2018-02-04 05:00:00",1548,0.4821,0.4083834,16.58877
"2018-02-04 06:00:00",1549,0.4821,0.4081,16.60252
"2018-02-04 07:00:00",1550,0.4821,0.4088,16.61485
"2018-02-04 08:00:00",1551,0.4821,0.4085166,16.61348
"2018-02-04 09:00:00",1552,0.4821,0.40845,16.61895
"2018-02-04 10:00:00",1553,0.48185,0.4091667,16.62398
"2018-02-04 11:00:00",1554,0.4816,0.4087,16.62628
"2018-02-04 12:00:00",1555,0.4816,0.4090833,16.63265
"2018-02-04 13:00:00",1556,0.4816,0.4091333,16.6345
"2018-02-04 14:00:00",1557,0.4816,0.4094,16.64912
"2018-02-04 15:00:00",1558,0.4816,0.4095167,16.6578
"2018-02-04 16:00:00",1559,0.4816,0.4092333,16.66283
"2018-02-04 17:00:00",1560,0.4816,0.4088667,16.67288
"2018-02-04 18:00:00",1561,0.4816,0.4093167,16.67426
"2018-02-04 19:00:00",1562,0.4816,0.4093333,16.68613
"2018-02-04 20:00:00",1563,0.4816,0.4105333,16.677
"2018-02-04 21:00:00",1564,0.4816,0.4096334,16.68705
"2018-02-04 22:00:00",1565,0.4816,0.41,16.69025
"2018-02-04 23:00:00",1566,0.4816,0.4099667,16.69897
"2018-02-05 00:00:00",1567,0.4816,0.4101334,16.7026
"2018-02-05 01:00:00",1568,0.4814667,0.4101334,16.71177
"2018-02-05 02:00:00",1569,0.4812,0.4103667,16.72592
"2018-02-05 03:00:00",1570,0.4812,0.4104667,16.73463
"2018-02-05 04:00:00",1571,0.4812,0.4104167,16.72775
"2018-02-05 05:00:00",1572,0.4812,0.4103833,16.73967
"2018-02-05 06:00:00",1573,0.4812,0.4105833,16.74515
"2018-02-05 07:00:00",1574,0.4812,0.41075,16.74513
"2018-02-05 08:00:00",1575,0.4812,0.4105667,16.7296
"2018-02-05 09:00:00",1576,0.4812,0.4109167,16.73005
"2018-02-05 10:00:00",1577,0.4812,0.4108833,16.7296
"2018-02-05 11:00:00",1578,0.4812,0.41085,16.72687
"2018-02-05 12:00:00",1579,0.4812,0.4105667,16.7241
"2018-02-05 13:00:00",1580,0.4808667,0.4106334,16.70263
"2018-02-05 14:00:00",1581,0.4808,0.411,16.71588
"2018-02-05 15:00:00",1582,0.4808,0.4106833,16.7049
"2018-02-05 16:00:00",1583,0.4808,0.41045,16.67883
"2018-02-05 17:00:00",1584,0.4808,0.41035,16.65277
"2018-02-05 18:00:00",1585,0.4808,0.4099667,16.65323
"2018-02-05 19:00:00",1586,0.4808,0.4104333,16.63772
"2018-02-05 20:00:00",1587,0.4808,0.4107,16.59655
"2018-02-05 21:00:00",1588,0.4804666,0.4103334,16.5444
"2018-02-05 22:00:00",1589,0.4803,0.4105166,16.50277
"2018-02-05 23:00:00",1590,0.4803,0.41005,16.44697
"2018-02-06 00:00:00",1591,0.4803,0.40975,16.39989
"2018-02-06 01:00:00",1592,0.4803,0.4094167,16.377
"2018-02-06 02:00:00",1593,0.4803,0.4094167,16.38202
"2018-02-06 03:00:00",1594,0.4801,0.4092333,16.39073
"2018-02-06 04:00:00",1595,0.4799,0.4090834,16.39438
"2018-02-06 05:00:00",1596,0.4799,0.4088333,16.3857
"2018-02-06 06:00:00",1597,0.4799,0.4088667,16.39988
"2018-02-06 07:00:00",1598,0.4799,0.4084667,16.39253
"2018-02-06 08:00:00",1599,0.4799,0.4085333,16.37515
"2018-02-06 09:00:00",1600,0.4799,0.4090333,16.36512
"2018-02-06 10:00:00",1601,0.4799,0.4081833,16.3532
"2018-02-06 11:00:00",1602,0.47955,0.4085333,16.33353
"2018-02-06 12:00:00",1603,0.4794833,0.4079833,16.33535
"2018-02-06 13:00:00",1604,0.4795,0.4078,16.32483
"2018-02-06 14:00:00",1605,0.4795,0.4083667,16.33078
"2018-02-06 15:00:00",1606,0.4795,0.4075333,16.33213
"2018-02-06 16:00:00",1607,0.4795,0.40725,16.31113
"2018-02-06 17:00:00",1608,0.47925,0.4069,16.31157
"2018-02-06 18:00:00",1609,0.479,0.4063667,16.26672
"2018-02-06 19:00:00",1610,0.479,0.4070834,16.24428
"2018-02-06 20:00:00",1611,0.479,0.40685,16.17242
"2018-02-06 21:00:00",1612,0.479,0.4072334,16.12802
"2018-02-06 22:00:00",1613,0.479,0.4066333,16.13212
"2018-02-06 23:00:00",1614,0.479,0.4065833,16.13213
"2018-02-07 00:00:00",1615,0.4788667,0.40625,16.14905
"2018-02-07 01:00:00",1616,0.4786,0.4067667,16.1573
"2018-02-07 02:00:00",1617,0.4786,0.4066,16.14128
"2018-02-07 03:00:00",1618,0.4786,0.4068833,16.14816
"2018-02-07 04:00:00",1619,0.4786,0.4065333,16.14861
"2018-02-07 05:00:00",1620,0.4786,0.4063833,16.14815
"2018-02-07 06:00:00",1621,0.4786,0.4061667,16.14722
"2018-02-07 07:00:00",1622,0.4786,0.4066,16.14355
"2018-02-07 08:00:00",1623,0.4786,0.4059666,16.11792
"2018-02-07 09:00:00",1624,0.4786,0.40615,16.10145
"2018-02-07 10:00:00",1625,0.4786,0.4062833,16.0845
"2018-02-07 11:00:00",1626,0.4781834,0.40565,16.05105
"2018-02-07 12:00:00",1627,0.4781,0.4058333,16.0222
"2018-02-07 13:00:00",1628,0.4781,0.4059667,16.03227
"2018-02-07 14:00:00",1629,0.4781333,0.40525,15.98373
"2018-02-07 15:00:00",1630,0.4782,0.4045333,15.96908
"2018-02-07 16:00:00",1631,0.4781167,0.4046834,15.93333
"2018-02-07 15:00:00",1632,0.4777,0.4047667,16.07808
"2018-02-07 16:00:00",1633,0.4777,0.4046,16.05062
"2018-02-07 17:00:00",1634,0.4777,0.4050834,15.98327
"2018-02-07 18:00:00",1635,0.4777,0.4049167,15.91135
"2018-02-07 19:00:00",1636,0.4777,0.4050333,15.8724
"2018-02-07 20:00:00",1637,0.4777,0.4039833,15.88338
"2018-02-07 21:00:00",1638,0.4777,0.40455,15.88615
"2018-02-07 22:00:00",1639,0.4773,0.4041166,15.88428
"2018-02-07 23:00:00",1640,0.4773,0.4045667,15.88247
"2018-02-08 00:00:00",1641,0.4773,0.40375,15.88473
"2018-02-08 01:00:00",1642,0.4773,0.4038833,15.86827
"2018-02-08 02:00:00",1643,0.4773,0.4040166,15.86965
"2018-02-08 03:00:00",1644,0.4773,0.40395,15.86048
"2018-02-08 04:00:00",1645,0.4773,0.4039834,15.84443
"2018-02-08 05:00:00",1646,0.4773,0.4039334,15.82888
"2018-02-08 06:00:00",1647,0.4768,0.4038334,15.80872
"2018-02-08 07:00:00",1648,0.4768,0.4036167,15.79315
"2018-02-08 08:00:00",1649,0.4768,0.4039834,15.77757
"2018-02-08 09:00:00",1650,0.4768,0.4030667,15.73537
"2018-02-08 10:00:00",1651,0.4768,0.4035667,15.73123
"2018-02-08 11:00:00",1652,0.4768,0.4031167,15.70328
"2018-02-08 12:00:00",1653,0.4767333,0.4032833,15.68538
"2018-02-08 13:00:00",1654,0.4764,0.4032,15.68033
"2018-02-08 14:00:00",1655,0.4764,0.4023167,15.68355
"2018-02-08 15:00:00",1656,0.4764,0.4026,15.67897
"2018-02-08 16:00:00",1657,0.4764,0.4028167,15.69133
"2018-02-08 17:00:00",1658,0.4764,0.40265,15.6776
"2018-02-08 18:00:00",1659,0.4764,0.4028,15.65052
"2018-02-08 19:00:00",1660,0.4764,0.40255,15.62848
"2018-02-08 20:00:00",1661,0.4764,0.4027833,15.6129
"2018-02-08 21:00:00",1662,0.4761333,0.4026333,15.6372
"2018-02-08 22:00:00",1663,0.476,0.4019,15.64408
"2018-02-08 23:00:00",1664,0.476,0.40215,15.65237
"2018-02-09 00:00:00",1665,0.476,0.40255,15.66613
"2018-02-09 01:00:00",1666,0.476,0.4023333,15.66933
"2018-02-09 02:00:00",1667,0.476,0.40225,15.68219
"2018-02-09 03:00:00",1668,0.476,0.40285,15.69683
"2018-02-09 04:00:00",1669,0.4759834,0.4027834,15.6927
"2018-02-09 05:00:00",1670,0.4759834,0.4024999,15.71518
"2018-02-09 06:00:00",1671,0.4759834,0.4022833,15.70415
"2018-02-09 07:00:00",1672,0.476,0.40215,15.6941
"2018-02-09 08:00:00",1673,0.4756667,0.4024833,15.67345
"2018-02-09 09:00:00",1674,0.4755,0.4027833,15.67392
"2018-02-09 10:00:00",1675,0.4755,0.40245,15.67622
"2018-02-09 11:00:00",1676,0.4755,0.4025333,15.6542
"2018-02-09 12:00:00",1677,0.4755,0.4023833,15.65238
"2018-02-09 13:00:00",1678,0.4755,0.4019167,15.63952
"2018-02-09 14:00:00",1679,0.4755,0.4019834,15.662
"2018-02-09 15:00:00",1680,0.4755,0.4024167,15.66288
"2018-02-09 16:00:00",1681,0.4755,0.4023833,15.69088
"2018-02-09 17:00:00",1682,0.4755,0.40305,15.70555
"2018-02-09 18:00:00",1683,0.4755,0.40265,15.68537
"2018-02-09 19:00:00",1684,0.4755,0.4022333,15.67163
"2018-02-09 20:00:00",1685,0.4755,0.40275,15.66473
"2018-02-09 21:00:00",1686,0.4753,0.403,15.67482
"2018-02-09 22:00:00",1687,0.4751,0.4031667,15.6918
"2018-02-09 23:00:00",1688,0.4751,0.4024667,15.6941
"2018-02-10 00:00:00",1689,0.4751,0.4032667,15.70692
"2018-02-10 01:00:00",1690,0.4751,0.4030833,15.70967
"2018-02-10 02:00:00",1691,0.4751,0.4029166,15.71702
"2018-02-10 03:00:00",1692,0.4751,0.4035,15.70417
"2018-02-10 04:00:00",1693,0.4751,0.40385,15.69775
"2018-02-10 05:00:00",1694,0.4751,0.4040333,15.69593
"2018-02-10 06:00:00",1695,0.4751,0.4043167,15.72435
"2018-02-10 07:00:00",1696,0.4751,0.4041333,15.72527
"2018-02-10 08:00:00",1697,0.4751,0.4039,15.74638
"2018-02-10 09:00:00",1698,0.4751,0.4038833,15.74545
"2018-02-10 10:00:00",1699,0.4751,0.40385,15.76105
"2018-02-10 11:00:00",1700,0.4751,0.4045667,15.76518
"2018-02-10 12:00:00",1701,0.4751,0.4035333,15.7716
"2018-02-10 13:00:00",1702,0.4747667,0.4040833,15.77343
"2018-02-10 14:00:00",1703,0.4746,0.4037833,15.78855
"2018-02-10 15:00:00",1704,0.4746,0.4039834,15.78443
"2018-02-10 16:00:00",1705,0.4746,0.40425,15.79728
"2018-02-10 17:00:00",1706,0.4746,0.4047166,15.8078
"2018-02-10 18:00:00",1707,0.4746,0.4046667,15.8197
"2018-02-10 19:00:00",1708,0.4746,0.4045666,15.82978
"2018-02-10 20:00:00",1709,0.4746,0.40425,15.84947
"2018-02-10 21:00:00",1710,0.4746,0.4050833,15.85178
"2018-02-10 22:00:00",1711,0.4746,0.4048,15.87008
"2018-02-10 23:00:00",1712,0.4746,0.405,15.85222
"2018-02-11 00:00:00",1713,0.4746,0.40525,15.8623
"2018-02-11 01:00:00",1714,0.4746,0.4054833,15.86322
"2018-02-11 02:00:00",1715,0.4746,0.4054,15.87925
"2018-02-11 03:00:00",1716,0.4746,0.4056833,15.89577
"2018-02-11 04:00:00",1717,0.4746,0.4063667,15.904
"2018-02-11 05:00:00",1718,0.4746,0.4063334,15.91822
"2018-02-11 06:00:00",1719,0.4746,0.4064833,15.93058
